Date,Open,High,Low,Close,Volume,,
14-05-2004,16.1236,16.1682,15.7142,15.7818,64216800,,
17-05-2004,15.4252,16.1162,15.3657,15.5515,67886000,,
18-05-2004,15.6852,15.7596,15.5887,15.6035,51852700,,
19-05-2004,15.8108,16.2351,15.8041,15.871,63533600,,
20-05-2004,15.8264,16.1236,15.767,15.9899,44040200,,
21-05-2004,16.0939,16.1534,15.8784,16.0791,37122600,,
24-05-2004,16.1756,16.2797,16.0047,16.0865,42606900,,
25-05-2004,16.0204,16.5917,15.975,16.5212,56792400,,
26-05-2004,16.5174,17.3125,16.3837,16.6066,43833800,,
27-05-2004,16.7181,16.7998,16.5397,16.7478,39144700,,
28-05-2004,16.7924,16.7998,16.458,16.6215,36220400,,
01-06-2004,16.4208,16.5769,16.2871,16.5249,36548100,,
02-06-2004,16.5769,16.7626,16.4023,16.6512,38025400,,
03-06-2004,16.562,16.8072,16.4803,16.6066,38827800,,
04-06-2004,17.0153,17.253,16.9112,16.9261,71924000,,
07-06-2004,17.1193,17.7954,17.0078,17.7509,67100900,,
08-06-2004,17.5205,17.7137,17.4982,17.6394,49497200,,
09-06-2004,17.5279,17.6097,17.4388,17.5057,41189900,,
10-06-2004,17.5874,17.7063,17.4462,17.6988,35949900,,
14-06-2004,17.4834,17.58,17.149,17.3236,44958400,,
15-06-2004,17.4544,17.788,17.4091,17.5651,60862600,,
16-06-2004,17.6543,17.8103,17.6097,17.7434,44052400,,
17-06-2004,17.4202,17.5279,17.2307,17.3571,55167200,,
18-06-2004,17.2382,17.6394,17.1639,17.4016,74781900,,
21-06-2004,17.5131,17.5577,16.9558,16.993,48264000,,
22-06-2004,16.993,17.3325,16.9187,17.253,53290400,,
23-06-2004,17.2159,17.8846,17.1936,17.8103,71903000,,
24-06-2004,17.684,17.9812,17.5428,17.5948,53542000,,
25-06-2004,17.5874,17.8177,17.0561,17.4091,60594100,,
28-06-2004,17.6468,17.684,17.2233,17.3125,42743600,,
29-06-2004,17.2902,17.6988,17.2605,17.6171,44366600,,
30-06-2004,17.6877,17.8177,17.4611,17.6097,50526900,,
01-07-2004,17.58,17.5948,17.0301,17.1713,54006600,,
02-07-2004,17.1936,17.2456,16.8741,17.0524,34622700,,
06-07-2004,16.8518,16.8741,16.5174,16.6215,42188900,,
07-07-2004,16.6735,16.8964,16.5843,16.6586,42139900,,
08-07-2004,16.5546,16.8295,16.4208,16.4729,45325800,,
09-07-2004,16.5397,16.7775,16.4803,16.614,32923300,,
12-07-2004,16.4654,16.5694,16.302,16.562,35420900,,
13-07-2004,16.6066,16.8072,16.4283,16.4506,38472500,,
14-07-2004,16.562,16.7403,16.3465,16.4208,51297000,,
15-07-2004,16.4795,16.6363,16.3986,16.4431,44642800,,
16-07-2004,16.6437,16.6512,15.7893,15.9973,53512700,,
19-07-2004,15.9371,16.1608,15.6481,15.871,51550900,,
20-07-2004,15.923,16.2797,15.8413,16.2574,43821500,,
21-07-2004,16.51,16.5472,15.715,15.7298,49817900,,
22-07-2004,15.767,15.9973,15.5589,15.8933,47121200,,
23-07-2004,15.7967,15.8078,15.4178,15.5515,42685700,,
26-07-2004,15.4995,15.6258,15.0834,15.2617,55848600,,
27-07-2004,15.2914,15.4475,15.0462,15.388,59712700,,
28-07-2004,15.2833,15.3732,14.9125,15.232,51187900,,
29-07-2004,15.4178,15.5887,15.336,15.4549,39528900,,
30-07-2004,15.4623,15.8264,15.4178,15.5441,49267200,,
02-08-2004,15.3063,15.7893,15.232,15.7818,40797300,,
03-08-2004,15.7001,15.7744,15.4029,15.4103,40501300,,
04-08-2004,15.3219,15.7373,15.2914,15.6927,44277100,,
05-08-2004,15.6778,15.7744,15.284,15.3137,47932100,,
06-08-2004,15.024,15.3063,14.7639,14.8085,58285300,,
09-08-2004,14.8456,15.024,14.8159,14.8976,36272700,,
10-08-2004,15.0908,15.2097,14.8976,15.2023,69741700,,
11-08-2004,13.8128,13.8574,13.5528,13.5899,177709300,,
12-08-2004,13.5565,13.6345,13.0252,13.2184,101232800,,
13-08-2004,13.5156,13.5453,13.2258,13.2704,60959900,,
16-08-2004,13.2704,13.7162,13.2318,13.5453,46308300,,
17-08-2004,13.6717,13.8797,13.5528,13.8797,52342800,,
18-08-2004,13.7757,14.1323,13.7013,14.11,59931200,,
19-08-2004,14.0506,14.2735,13.9986,14.1918,49590700,,
20-08-2004,14.0729,14.1323,13.8499,14.0283,56920000,,
23-08-2004,14.0655,14.3255,14.006,14.2512,38174000,,
24-08-2004,14.2215,14.2363,13.9763,14.0952,40605100,,
25-08-2004,14.11,14.3924,13.9763,14.3552,41765700,,
26-08-2004,14.3032,14.437,14.2363,14.2438,32536800,,
27-08-2004,14.2809,14.5038,14.2661,14.4667,33479300,,
30-08-2004,14.3478,14.4593,14.1398,14.1398,35887900,,
31-08-2004,14.2215,14.2586,13.6939,13.9391,64745900,,
01-09-2004,13.8648,14.2066,13.8203,14.1843,36191100,,
02-09-2004,14.1695,14.3924,14.0506,14.3404,41595100,,
03-09-2004,14.1249,14.2363,13.8128,13.9317,41392400,,
07-09-2004,14.1323,14.2512,13.9986,14.1546,45498100,,
08-09-2004,14.0877,14.5113,14.058,14.3478,52020600,,
09-09-2004,14.4815,14.8828,14.3775,14.8085,60077400,,
10-09-2004,14.7788,15.3137,14.7499,15.2023,52289100,,
13-09-2004,15.2617,15.3286,14.7639,15.0462,45084200,,
14-09-2004,15.0908,15.1874,14.9348,15.1205,44290600,,
15-09-2004,14.749,14.7802,14.5113,14.5336,65414600,,
16-09-2004,14.5707,14.6747,14.4593,14.5559,38397400,,
17-09-2004,14.3404,14.3627,14.1843,14.2363,59808900,,
20-09-2004,14.1472,14.4741,14.0729,14.3404,64036100,,
21-09-2004,14.4072,14.645,14.3402,14.6004,45349500,,
22-09-2004,14.2661,14.3329,14.0134,14.0877,74770900,,
23-09-2004,14.0439,14.2066,13.9837,14.0432,40950100,,
24-09-2004,14.0216,14.0655,13.6048,13.6717,62734100,,
27-09-2004,13.5676,13.6345,13.3373,13.4042,62098200,,
28-09-2004,13.4487,13.4785,13.263,13.4265,63723900,,
29-09-2004,13.4933,13.7014,13.4339,13.6048,49683100,,
30-09-2004,13.5825,13.6427,13.4116,13.4487,40058700,,
01-10-2004,13.5825,14.1175,13.5602,14.0655,52428600,,
04-10-2004,14.2735,14.3404,14.0209,14.0877,53095600,,
05-10-2004,14.0432,14.3032,14.0357,14.1918,40998700,,
06-10-2004,14.1472,14.5187,14.1456,14.5113,51120800,,
07-10-2004,14.4667,14.6673,14.1836,14.2141,48634500,,
08-10-2004,14.0877,14.2809,13.8797,13.954,45200100,,
11-10-2004,13.9466,14.1323,13.9094,14.1026,23204500,,
12-10-2004,13.8797,14.3775,13.8054,14.2363,37134100,,
13-10-2004,14.4593,14.489,13.8351,14.0134,72680900,,
14-10-2004,13.9614,14.0283,13.746,13.8128,39006800,,
15-10-2004,13.8128,13.9696,13.6568,13.7311,46820000,,
18-10-2004,13.7757,13.9168,13.6865,13.8574,41431300,,
19-10-2004,14.058,14.2215,13.8203,13.8946,49868000,,
20-10-2004,13.8128,13.8648,13.5899,13.7088,52679500,,
21-10-2004,13.8723,13.9094,13.6568,13.8425,41317800,,
22-10-2004,13.8797,13.9466,13.4933,13.5751,35461500,,
25-10-2004,13.4933,13.5907,13.3744,13.419,34106100,,
26-10-2004,13.4636,13.5305,13.2258,13.4562,51352600,,
27-10-2004,13.4339,13.8574,13.3001,13.7831,62748800,,
28-10-2004,13.7757,14.0952,13.6791,14.0803,55132600,,
29-10-2004,14.0729,14.3924,14.0432,14.2735,73345000,,
01-11-2004,14.2661,14.3775,14.0803,14.3107,39880500,,
02-11-2004,14.3404,14.5038,14.2363,14.3329,37906300,,
03-11-2004,14.697,14.7119,14.2438,14.3255,52075400,,
04-11-2004,14.3107,14.5336,14.2884,14.5038,49091300,,
05-11-2004,14.7045,14.8679,14.6524,14.8382,54285800,,
08-11-2004,14.8382,14.8679,14.6822,14.8382,49754000,,
09-11-2004,14.7788,14.8605,14.6227,14.6747,67607200,,
10-11-2004,14.0952,14.1398,13.6865,13.7014,171452900,,
11-11-2004,13.746,13.9391,13.3744,13.9243,61753500,,
12-11-2004,13.9726,14.3255,13.9466,14.3107,73480000,,
15-11-2004,14.2215,14.5261,14.1769,14.5261,56094100,,
16-11-2004,14.437,14.5038,14.3107,14.3998,40062000,,
17-11-2004,14.489,14.7342,14.4221,14.5187,52465900,,
18-11-2004,14.489,14.6896,14.437,14.5038,45872100,,
19-11-2004,14.4964,14.593,14.11,14.1249,49743200,,
22-11-2004,14.0209,14.2438,13.9241,14.2289,44261000,,
23-11-2004,14.11,14.2289,14.0803,14.1175,44808000,,
24-11-2004,14.1546,14.3032,14.1472,14.2735,36640400,,
26-11-2004,14.2289,14.3987,14.1695,14.2884,19545000,,
29-11-2004,14.2661,14.4072,14.0283,14.0729,49567700,,
30-11-2004,14.006,14.2289,13.902,13.9317,63515000,,
01-12-2004,14.0283,14.2363,13.9763,14.2289,64190300,,
02-12-2004,14.1843,14.4593,14.162,14.2661,52050100,,
03-12-2004,14.437,14.6302,14.4072,14.437,62014100,,
06-12-2004,14.5113,14.7639,14.4593,14.7267,56369700,,
07-12-2004,14.8308,15.1205,14.6079,14.6599,103909000,,
08-12-2004,14.7045,14.7936,14.5551,14.7119,53601500,,
09-12-2004,14.489,14.6896,14.3329,14.4147,67721400,,
10-12-2004,14.3775,14.6524,14.3552,14.4295,44146000,,
13-12-2004,14.4815,14.5336,14.2066,14.3181,54596100,,
14-12-2004,14.2141,14.4741,14.1992,14.3255,50080000,,
15-12-2004,14.2661,14.4295,14.2438,14.4147,49847800,,
16-12-2004,14.3218,14.6079,14.3107,14.4147,86874900,,
17-12-2004,14.2586,14.5484,14.11,14.11,100599300,,
20-12-2004,14.1955,14.3627,14.1175,14.1546,57026200,,
21-12-2004,14.1695,14.5038,14.1472,14.385,65443300,,
22-12-2004,14.2661,14.4593,14.2289,14.3552,54832100,,
23-12-2004,14.2958,14.5336,14.2809,14.4518,51235700,,
27-12-2004,14.4555,14.5492,14.3404,14.3404,32600100,,
28-12-2004,14.3404,14.4236,14.3025,14.3107,33600400,,
29-12-2004,14.2884,14.385,14.2512,14.3478,36831100,,
30-12-2004,14.3218,14.489,14.3107,14.4295,42589300,,
31-12-2004,14.4072,14.489,14.3107,14.3552,29132500,,
03-01-2005,14.4295,14.5707,14.3173,14.3552,56725600,,
04-01-2005,14.3998,14.4072,13.7757,13.7905,106241900,,
05-01-2005,13.7237,14.0283,13.7088,13.798,66100500,,
06-01-2005,13.8723,14.0134,13.7905,14.006,63790900,,
07-01-2005,14.058,14.1026,13.8351,13.9094,54415000,,
10-01-2005,13.8648,13.9986,13.8203,13.9094,47183300,,
11-01-2005,13.798,13.9094,13.7162,13.85,53236100,,
12-01-2005,13.9391,14.0952,13.9012,14.0655,65081900,,
13-01-2005,14.0655,14.11,13.8425,13.954,56893000,,
14-01-2005,14.0283,14.0952,13.954,14.0283,51197100,,
18-01-2005,13.9243,13.9689,13.8425,13.9243,51416900,,
19-01-2005,13.8648,13.8797,13.4562,13.4859,72873000,,
20-01-2005,13.4265,13.6939,13.3076,13.6122,83539400,,
21-01-2005,13.5973,13.7385,13.3744,13.3819,56209900,,
24-01-2005,13.4933,13.523,13.1515,13.1887,80477000,,
25-01-2005,13.3001,13.3596,12.9361,13.0104,76495900,,
26-01-2005,13.2258,13.2704,13.0401,13.1441,73530300,,
27-01-2005,13.2035,13.5379,13.1738,13.5082,76947600,,
28-01-2005,13.5751,13.6642,13.263,13.3001,77990000,,
31-01-2005,13.4933,13.5973,13.3596,13.4042,51573700,,
01-02-2005,13.4413,13.5602,13.3737,13.471,55135300,,
02-02-2005,13.5379,13.5981,13.4116,13.4859,57884400,,
03-02-2005,13.4042,13.4413,13.0029,13.0178,86470500,,
04-02-2005,13.0698,13.315,13.0624,13.3001,75320600,,
07-02-2005,13.3744,13.523,13.3001,13.4933,62682700,,
08-02-2005,13.5453,13.6939,13.4933,13.5528,112368000,,
09-02-2005,13.6122,13.6122,13.0029,13.0995,116920500,,
10-02-2005,13.1738,13.1961,13.0096,13.0624,81179800,,
11-02-2005,13.0549,13.2778,12.9063,13.1515,99165600,,
14-02-2005,13.315,13.4116,13.1064,13.3522,59189600,,
15-02-2005,13.419,13.5082,13.2333,13.315,65160200,,
16-02-2005,13.2704,13.3373,13.1367,13.159,56805900,,
17-02-2005,13.1738,13.182,12.9212,12.9658,46135700,,
18-02-2005,13.0327,13.0631,12.8395,12.8543,60417100,,
22-02-2005,12.7503,13.0401,12.7429,12.8618,65804900,,
23-02-2005,12.9138,12.9361,12.728,12.8395,58968400,,
24-02-2005,12.7949,12.8469,12.728,12.7652,53681900,,
25-02-2005,12.7763,12.8766,12.7354,12.78,38126100,,
28-02-2005,12.78,13.0475,12.7577,12.9435,62138100,,
01-03-2005,12.9583,13.1367,12.9361,13.0029,50503000,,
02-03-2005,12.9955,13.2556,12.9732,13.1813,57781500,,
03-03-2005,13.1664,13.3001,13.159,13.2258,48778400,,
04-03-2005,13.3001,13.434,13.1961,13.4042,55641700,,
07-03-2005,13.5825,13.7608,13.4859,13.5528,97495200,,
08-03-2005,13.5528,13.7385,13.4562,13.4636,54072000,,
09-03-2005,13.5825,13.9243,13.5676,13.7682,80748600,,
10-03-2005,13.85,13.9614,13.7162,13.902,81350200,,
11-03-2005,13.8723,13.9689,13.5305,13.7088,55821100,,
14-03-2005,13.7311,13.8425,13.7081,13.7757,41102900,,
15-03-2005,13.8128,13.8574,13.523,13.5602,43168700,,
16-03-2005,13.4859,13.5676,13.3744,13.4265,47912700,,
17-03-2005,13.3893,13.5973,13.3817,13.3967,48988500,,
18-03-2005,13.4265,13.4859,13.2258,13.2258,52249300,,
21-03-2005,13.2035,13.3969,13.1887,13.3299,38427200,,
22-03-2005,13.3447,13.4933,13.2407,13.315,55769100,,
23-03-2005,13.2184,13.3893,13.1738,13.1887,42848200,,
24-03-2005,13.2333,13.4859,13.1515,13.2853,51460900,,
28-03-2005,13.3893,13.4785,13.2927,13.2927,40633700,,
29-03-2005,13.263,13.3596,13.1218,13.1887,49790300,,
30-03-2005,13.2333,13.4487,13.2258,13.3967,53086500,,
31-03-2005,13.3893,13.4785,13.2704,13.2927,46338200,,
01-04-2005,13.3819,13.4268,13.1441,13.1515,56370800,,
04-04-2005,13.107,13.1887,13.0029,13.1292,51926100,,
05-04-2005,13.1813,13.3076,13.0178,13.2407,50130200,,
06-04-2005,13.2407,13.3744,13.1813,13.2035,40116400,,
07-04-2005,13.2258,13.5008,13.211,13.4859,50647300,,
08-04-2005,13.4339,13.4859,13.3001,13.3001,45389700,,
11-04-2005,13.367,13.449,13.3224,13.367,42853400,,
12-04-2005,13.315,13.5973,13.263,13.5528,86773400,,
13-04-2005,13.5305,13.5899,13.3522,13.3744,44917500,,
14-04-2005,13.3596,13.3819,13.1887,13.2333,52373700,,
15-04-2005,12.9955,13.0921,12.7652,12.78,86961300,,
18-04-2005,12.7577,12.9212,12.6387,12.6463,63901600,,
19-04-2005,12.78,12.8618,12.7429,12.7652,44281100,,
20-04-2005,12.9509,13.0327,12.7429,12.7726,58411500,,
21-04-2005,12.9212,13.159,12.8915,13.1367,52371700,,
22-04-2005,13.0029,13.0847,12.7949,12.9509,41057800,,
25-04-2005,12.9732,13.0775,12.9212,12.9881,39358000,,
26-04-2005,12.8766,13.107,12.8172,12.8395,56444600,,
27-04-2005,12.7726,12.9732,12.6909,12.8172,62447400,,
28-04-2005,12.7354,12.8766,12.7057,12.7354,48957400,,
29-04-2005,12.7726,12.8543,12.6611,12.832,49386700,,
02-05-2005,12.8097,12.8692,12.7503,12.8246,43564300,,
03-05-2005,12.7652,12.9212,12.7652,12.8618,43707300,,
04-05-2005,12.8729,13.159,12.8618,13.1144,75896500,,
05-05-2005,13.0995,13.419,13.0847,13.3744,80440000,,
06-05-2005,13.4487,13.4933,13.315,13.3893,49220600,,
09-05-2005,13.3744,13.5528,13.3596,13.5305,54768400,,
10-05-2005,13.4562,13.5973,13.3819,13.5305,73244700,,
11-05-2005,13.7237,13.8203,13.5372,13.7831,123160600,,
12-05-2005,13.7608,13.9912,13.746,13.8946,67556400,,
13-05-2005,13.9168,14.1323,13.8485,14.0357,65474500,,
16-05-2005,14.0134,14.2438,13.9317,14.1843,62180900,,
17-05-2005,14.0803,14.1992,13.9836,14.162,52988100,,
18-05-2005,14.162,14.3701,14.1545,14.2958,59996500,,
19-05-2005,14.2884,14.437,14.2512,14.3998,46846000,,
20-05-2005,14.4072,14.4964,14.3255,14.4667,34181700,,
23-05-2005,14.3775,14.5559,14.3619,14.5261,49768500,,
24-05-2005,14.4741,14.8679,14.4147,14.8605,86130000,,
25-05-2005,14.7416,14.7788,14.4964,14.5781,66102100,,
26-05-2005,14.645,14.8308,14.6302,14.7862,54106800,,
27-05-2005,14.6747,14.7342,14.6153,14.7045,26984700,,
31-05-2005,14.5707,14.5856,14.3701,14.4147,61667800,,
01-06-2005,14.4147,14.7119,14.3775,14.593,48990300,,
02-06-2005,14.541,14.8025,14.5261,14.7713,36729800,,
03-06-2005,14.6524,14.7342,14.3329,14.4147,58749200,,
06-06-2005,14.3924,14.437,14.2066,14.3998,41321900,,
07-06-2005,14.4072,14.7193,14.3924,14.4221,61546800,,
08-06-2005,14.5038,14.6674,14.3478,14.4221,48675100,,
09-06-2005,14.2958,14.5707,14.2809,14.4667,51722500,,
10-06-2005,14.4593,14.4741,14.1917,14.2958,34056400,,
13-06-2005,14.2586,14.3998,14.2289,14.3404,38163300,,
14-06-2005,14.3552,14.4444,14.2141,14.2512,32261600,,
15-06-2005,14.3775,14.3924,14.1026,14.3552,37016500,,
16-06-2005,14.3552,14.5337,14.2958,14.5113,40746400,,
17-06-2005,14.7416,14.8382,14.4964,14.5113,63688900,,
20-06-2005,14.437,14.6524,14.385,14.5633,33230900,,
21-06-2005,14.5856,14.7788,14.4593,14.6896,48643300,,
22-06-2005,14.7193,14.7862,14.6449,14.7119,38822500,,
23-06-2005,14.8159,15.0462,14.697,14.697,94433400,,
24-06-2005,14.6153,14.6896,14.3329,14.3404,71213900,,
27-06-2005,14.3404,14.3478,14.1249,14.1398,48612100,,
28-06-2005,14.2438,14.3701,14.2289,14.2363,40675100,,
29-06-2005,14.3329,14.5492,14.3107,14.385,50326900,,
30-06-2005,14.4444,14.4815,14.162,14.1769,44756000,,
01-07-2005,14.2141,14.2661,14.0357,14.11,35006000,,
05-07-2005,13.9466,14.2512,13.9094,13.9837,48386700,,
06-07-2005,14.006,14.1843,13.9837,13.9837,42270300,,
07-07-2005,13.8203,14.0808,13.7534,13.9986,46687500,,
08-07-2005,14.0432,14.3627,13.9912,14.3478,41786000,,
11-07-2005,14.3329,14.5336,14.2809,14.5187,46542900,,
12-07-2005,14.4667,14.764,14.4593,14.697,46431100,,
13-07-2005,14.6599,14.8531,14.6376,14.8382,37307200,,
14-07-2005,14.8456,14.9051,14.6595,14.8159,61565500,,
15-07-2005,14.8085,14.8754,14.697,14.7788,37649800,,
18-07-2005,14.7267,14.749,14.593,14.6004,28303900,,
19-07-2005,14.7045,15.0092,14.6376,14.9868,57088900,,
20-07-2005,14.8531,15.0314,14.6599,14.9497,53833300,,
21-07-2005,14.9199,14.9348,14.4964,14.5336,58550600,,
22-07-2005,14.5261,14.5484,14.3032,14.3552,44899500,,
25-07-2005,14.4072,14.4221,13.9836,14.006,58224700,,
26-07-2005,14.1175,14.2141,14.0506,14.162,51468000,,
27-07-2005,14.1695,14.3032,14.0357,14.2512,33351600,,
28-07-2005,14.3069,14.3478,14.162,14.3404,39176100,,
29-07-2005,14.3552,14.4147,14.1992,14.2289,38389000,,
01-08-2005,14.3107,14.4519,14.2376,14.3107,32113700,,
02-08-2005,14.3552,14.6079,14.3107,14.4815,41131800,,
03-08-2005,14.3998,14.5633,14.3627,14.5187,33585500,,
04-08-2005,14.4518,14.6599,14.3998,14.437,36055700,,
05-08-2005,14.437,14.4815,14.3404,14.3404,32085300,,
08-08-2005,14.4072,14.4815,14.2884,14.3032,30455000,,
09-08-2005,14.4295,14.6673,14.4147,14.5707,57249300,,
10-08-2005,13.9874,14.0432,13.5305,13.5602,202313300,,
11-08-2005,13.5973,13.6196,13.2035,13.419,146112700,,
12-08-2005,13.3819,13.4116,13.1887,13.2258,78558700,,
15-08-2005,13.2333,13.2704,13.092,13.159,63939500,,
16-08-2005,13.159,13.2631,13.0847,13.0995,61166300,,
17-08-2005,13.1738,13.3598,13.159,13.2556,53838000,,
18-08-2005,13.263,13.2927,13.1218,13.1218,40870100,,
19-08-2005,13.1813,13.2853,13.1292,13.2407,39708600,,
22-08-2005,13.2853,13.315,13.0772,13.1441,41834500,,
23-08-2005,13.1664,13.2704,13.1515,13.1961,45893500,,
24-08-2005,13.1738,13.2407,13.0176,13.0178,58383200,,
25-08-2005,13.0475,13.2258,12.9881,12.9881,41768300,,
26-08-2005,13.0104,13.0327,12.8989,12.9286,43243600,,
29-08-2005,12.8543,13.2035,12.8542,13.107,40543200,,
30-08-2005,13.0624,13.0921,12.9212,13.0104,41220500,,
31-08-2005,13.0401,13.1292,12.9583,13.0921,41540900,,
01-09-2005,13.0178,13.2258,12.9732,13.1144,41311000,,
02-09-2005,13.1367,13.4265,13.107,13.1664,32300100,,
06-09-2005,13.3596,13.5602,13.3373,13.523,60848200,,
07-09-2005,13.5008,13.7088,13.4486,13.6717,59072400,,
08-09-2005,13.5825,13.7757,13.5528,13.6494,54401500,,
09-09-2005,13.6717,13.8656,13.6494,13.8054,46036800,,
12-09-2005,13.6717,13.798,13.6345,13.7311,48677700,,
13-09-2005,13.5602,13.6642,13.5528,13.5602,52444400,,
14-09-2005,13.5602,13.6346,13.2481,13.2556,57254600,,
15-09-2005,13.315,13.4413,13.3001,13.3967,55912900,,
16-09-2005,13.3522,13.7385,13.3373,13.6865,75139500,,
19-09-2005,13.5973,13.6196,13.3819,13.5008,45725200,,
20-09-2005,13.4265,13.6642,13.263,13.3522,57286600,,
21-09-2005,13.2927,13.367,13.1664,13.263,53269700,,
22-09-2005,13.1813,13.4785,13.1363,13.4562,48006300,,
23-09-2005,13.3596,13.5008,13.3365,13.4116,38083100,,
26-09-2005,13.4933,13.5082,13.2778,13.315,56453300,,
27-09-2005,13.2778,13.3224,13.1441,13.1664,50452100,,
28-09-2005,13.1924,13.4116,13.1813,13.315,54427100,,
29-09-2005,13.3039,13.3299,13.1879,13.2704,56199200,,
30-09-2005,13.2184,13.3299,13.1144,13.315,56270900,,
03-10-2005,13.3224,13.4638,13.1738,13.1813,47714900,,
04-10-2005,13.1961,13.3001,13.1144,13.1292,54171400,,
05-10-2005,13.1367,13.211,13.0022,13.0029,47135300,,
06-10-2005,13.0252,13.1961,13.0072,13.1738,60516800,,
07-10-2005,13.1813,13.2258,13.0772,13.0995,35569800,,
10-10-2005,13.0029,13.0772,12.8164,12.9955,57891200,,
11-10-2005,12.9509,13.0327,12.7354,12.7726,55344100,,
12-10-2005,12.7429,12.9956,12.6091,12.9509,85491800,,
13-10-2005,12.8692,12.9806,12.78,12.8543,45537800,,
14-10-2005,12.8915,12.9063,12.7577,12.832,35672800,,
17-10-2005,12.8097,12.9063,12.7354,12.7577,34345300,,
18-10-2005,12.7206,12.78,12.6091,12.6166,40865700,,
19-10-2005,12.5645,12.7875,12.5051,12.78,54073600,,
20-10-2005,12.78,12.884,12.5571,12.5794,51650900,,
21-10-2005,12.7206,12.7653,12.5868,12.6537,58366000,,
24-10-2005,12.6909,12.7652,12.572,12.7503,44339100,,
25-10-2005,12.6463,12.7726,12.6165,12.7206,47079800,,
26-10-2005,12.6909,12.7882,12.6611,12.7057,36709500,,
27-10-2005,12.6463,12.8097,12.624,12.6686,39260800,,
28-10-2005,12.7354,12.8025,12.676,12.7354,42458300,,
31-10-2005,12.7503,13.0327,12.7429,12.9658,79135500,,
01-11-2005,12.8766,13.0104,12.8172,12.9881,44269500,,
02-11-2005,12.9138,13.1738,12.8618,13.0995,60933700,,
03-11-2005,13.1664,13.1815,12.9881,13.0104,48334600,,
04-11-2005,13.0327,13.2853,13.0252,13.2778,42839300,,
07-11-2005,13.2853,13.3596,13.1887,13.263,42952500,,
08-11-2005,13.211,13.3447,13.1664,13.2704,38219200,,
09-11-2005,13.2184,13.263,13.1514,13.1887,70124300,,
10-11-2005,12.8246,12.8915,12.6463,12.7429,143451000,,
11-11-2005,12.7429,13.0029,12.698,12.9806,82869100,,
14-11-2005,12.9435,12.9732,12.8209,12.8915,35685900,,
15-11-2005,12.8618,12.9522,12.7875,12.832,44044300,,
16-11-2005,12.7875,12.8915,12.7057,12.7949,44170800,,
17-11-2005,12.8246,12.9212,12.7949,12.9063,47690900,,
18-11-2005,12.8246,12.9286,12.5348,12.6463,137429400,,
21-11-2005,12.6686,12.6834,12.6307,12.676,52952100,,
22-11-2005,12.6314,12.9806,12.6091,12.8395,71005800,,
23-11-2005,12.8246,13.0549,12.8172,12.9583,56890600,,
25-11-2005,13.0549,13.0995,12.9881,13.0401,17830100,,
28-11-2005,13.0401,13.1071,12.9806,12.9881,37443800,,
29-11-2005,12.9881,13.2556,12.9881,13.0104,62938300,,
30-11-2005,13.0178,13.1887,13.0029,13.0327,47405500,,
01-12-2005,13.159,13.189,13.0995,13.1441,39729500,,
02-12-2005,13.1144,13.1738,13.0029,13.107,42998300,,
05-12-2005,13.0624,13.2407,12.9509,13.0029,57253100,,
06-12-2005,13.0327,13.1072,12.9212,13.0475,55187700,,
07-12-2005,13.2704,13.3752,13.1738,13.211,97856800,,
08-12-2005,13.2333,13.2407,13.0624,13.107,66400200,,
09-12-2005,13.0921,13.1664,12.9732,13.0401,62666400,,
12-12-2005,13.0549,13.1813,12.9658,13.0178,39552100,,
13-12-2005,12.9881,13.0624,12.9658,13.0029,49275100,,
14-12-2005,12.9806,13.1813,12.9732,13.1441,58556500,,
15-12-2005,13.1144,13.2556,13.0772,13.1961,62294800,,
16-12-2005,13.1813,13.2035,13.0104,13.0178,94010200,,
19-12-2005,13.0178,13.1218,12.9732,12.9814,46770600,,
20-12-2005,12.9806,13.0477,12.832,12.8618,49564300,,
21-12-2005,12.8618,12.9147,12.7577,12.7875,77024500,,
22-12-2005,12.7726,12.9063,12.7577,12.8469,36231800,,
23-12-2005,12.8469,12.9212,12.8172,12.8915,22792700,,
27-12-2005,12.9138,12.9881,12.8023,12.8172,29883100,,
28-12-2005,12.7949,12.9361,12.7429,12.8469,38695500,,
29-12-2005,12.8543,12.9214,12.7354,12.8097,36009500,,
30-12-2005,12.7354,12.7727,12.6834,12.7206,39290000,,
03-01-2006,12.7875,12.9955,12.7644,12.9658,55426000,,
04-01-2006,12.9881,13.3224,12.9732,13.263,80408900,,
05-01-2006,13.3299,13.7311,13.3224,13.6345,118575500,,
06-01-2006,13.7534,14.0283,13.7237,13.9466,122446000,,
09-01-2006,14.0952,14.1992,14.058,14.162,78592600,,
10-01-2006,14.0209,14.229,13.9539,14.0952,73828200,,
11-01-2006,14.1026,14.437,14.0721,14.4147,73933100,,
12-01-2006,14.3181,14.3775,14.1769,14.2661,59581300,,
13-01-2006,14.2141,14.3627,14.0357,14.058,52349600,,
17-01-2006,13.8946,13.954,13.7237,13.8797,53125200,,
18-01-2006,13.6717,14.006,13.6493,13.9169,69475200,,
19-01-2006,14.006,14.2066,13.9837,14.1323,54516900,,
20-01-2006,14.0506,14.0655,13.5528,13.7534,77815100,,
23-01-2006,13.7757,13.7905,13.471,13.4933,54554200,,
24-01-2006,13.5008,13.7237,13.4859,13.6196,50574700,,
25-01-2006,13.6345,13.8277,13.5676,13.798,51610600,,
26-01-2006,13.798,13.8871,13.5602,13.8054,64896300,,
